100.0,false,5280.0,0,true,713.98
100.0,false,5250.0,0,true,713.98
100.0,false,5220.0,0,true,713.98
100.0,false,5190.0,0,true,713.98
100.0,false,5160.0,0,true,713.98
100.0,false,5130.0,0,true,713.98
100.0,false,5100.0,0,true,713.98
100.0,false,5070.0,0,true,713.98
100.0,false,5040.0,0,true,713.98
100.0,false,5010.0,0,true,713.98
100.0,false,4980.0,0,true,713.98
100.0,false,4950.0,0,true,713.98
100.0,false,4920.0,0,true,713.98
100.0,false,4890.0,0,true,713.98
100.0,false,4860.0,0,true,713.98
100.0,false,4830.0,0,true,713.98
100.0,false,4800.0,0,true,713.98
100.0,false,4770.0,0,true,713.98
100.0,false,4740.0,0,true,713.98
100.0,false,4710.0,0,true,713.98
100.0,false,4680.0,0,true,713.98
100.0,false,4650.0,0,true,713.98
100.0,false,4620.0,0,true,713.98
100.0,false,4590.0,0,true,713.98
100.0,false,4560.0,0,true,713.98
100.0,false,4530.0,0,true,713.98
100.0,false,4500.0,0,true,713.98
100.0,false,4470.0,0,true,713.98
100.0,false,4440.0,0,true,713.98
100.0,false,4410.0,0,true,713.98
100.0,false,4380.0,0,true,713.98
100.0,false,4350.0,0,true,713.98
100.0,false,4320.0,0,true,713.98
100.0,false,4290.0,0,true,713.98
100.0,false,4260.0,0,true,713.98
100.0,false,4230.0,0,true,713.98
100.0,false,4200.0,0,true,713.98
100.0,false,4170.0,0,true,713.98
100.0,false,4140.0,0,true,713.98
100.0,false,4110.0,0,true,713.98
100.0,false,4080.0,0,true,713.98
100.0,false,4050.0,0,true,713.98
100.0,false,4020.0,0,true,713.98
100.0,false,3990.0,0,true,713.98
100.0,false,3960.0,0,true,713.98
100.0,false,3930.0,0,true,713.98
100.0,false,3900.0,0,true,713.98
100.0,false,3870.0,0,true,713.98
100.0,false,3840.0,0,true,713.98
100.0,false,3810.0,0,true,713.98
100.0,false,3780.0,0,true,713.98
100.0,false,3750.0,0,true,713.98
100.0,false,3720.0,0,true,713.98
100.0,false,3690.0,0,true,713.98
100.0,false,3660.0,0,true,713.98
100.0,false,3630.0,0,true,713.98
100.0,false,3600.0,0,true,713.98
100.0,false,3570.0,0,true,713.98
100.0,false,3540.0,0,true,713.98
100.0,false,3510.0,0,true,713.98
100.0,false,3480.0,0,true,713.98
100.0,false,3450.0,0,true,713.98
100.0,false,3420.0,0,true,713.98
100.0,false,3390.0,0,true,713.98
100.0,false,3360.0,0,true,713.98
100.0,false,3330.0,0,true,713.98
100.0,false,3300.0,0,true,713.98
100.0,false,3270.0,0,true,713.98
100.0,false,3240.0,0,true,713.98
100.0,false,3210.0,0,true,713.98
100.0,false,3180.0,0,true,713.98
100.0,false,3150.0,0,true,713.98
100.0,false,3120.0,0,true,713.98
100.0,false,3090.0,0,true,713.98
100.0,false,3060.0,0,true,713.98
100.0,false,3030.0,0,true,713.98
100.0,false,3000.0,0,true,713.98
100.0,false,2970.0,0,true,713.98
100.0,false,2940.0,0,true,713.98
100.0,false,2910.0,0,true,713.98
100.0,false,2880.0,0,true,713.98
100.0,false,2850.0,0,true,713.98
100.0,false,2820.0,0,true,713.98
100.0,false,2790.0,0,true,713.98
100.0,false,2760.0,0,true,713.98
100.0,false,2730.0,0,true,713.98
100.0,false,2700.0,0,true,713.98
100.0,false,2670.0,0,true,713.98
100.0,false,2640.0,0,true,713.98
100.0,false,2610.0,0,true,713.98
100.0,false,2580.0,0,true,713.98
100.0,false,2550.0,0,true,713.98
100.0,false,2520.0,0,true,713.98
100.0,false,2490.0,0,true,713.98
100.0,false,2460.0,0,true,713.98
100.0,false,2430.0,0,true,713.98
100.0,false,2400.0,0,true,713.98
100.0,false,2370.0,0,true,713.98
100.0,false,2340.0,0,true,713.98
100.0,false,2310.0,0,true,713.98
100.0,false,2280.0,0,true,713.98
100.0,false,2250.0,0,true,713.98
100.0,false,2220.0,0,true,713.98
100.0,false,2190.0,0,true,713.98
100.0,false,2160.0,0,true,713.98
100.0,false,2130.0,0,true,713.98
100.0,false,2100.0,0,true,713.98
100.0,false,2070.0,0,true,713.98
100.0,false,2040.0,0,true,713.98
100.0,false,2010.0,0,true,713.98
100.0,false,1980.0,0,true,713.98
100.0,false,1950.0,0,true,713.98
100.0,false,1920.0,0,true,713.98
100.0,false,1890.0,0,true,713.98
100.0,false,1860.0,0,true,713.98
100.0,false,1830.0,0,true,713.98
100.0,false,1800.0,0,true,713.98
100.0,false,1770.0,0,true,713.98
100.0,false,1740.0,0,true,713.98
100.0,false,1710.0,0,true,713.98
100.0,false,1680.0,0,true,713.98
100.0,false,1650.0,0,true,713.98
100.0,false,1620.0,0,true,713.98
100.0,false,1590.0,0,true,713.98
100.0,false,1560.0,0,true,713.98
100.0,false,1530.0,0,true,713.98
100.0,false,1500.0,0,true,713.98
100.0,false,1470.0,0,true,713.98
100.0,false,1440.0,0,true,713.98
100.0,false,1410.0,0,true,713.98
100.0,false,1380.0,0,true,713.98
100.0,false,1350.0,0,true,713.98
100.0,false,1320.0,0,true,713.98
100.0,false,1290.0,0,true,713.98
